URL,Question Date,Question,Answer Date,Answer,Doctor,Job,Specialization,Location
https://www.dica33.it/esperto-risponde/domanda-nodulo-polmonare-309967.asp,2022-05-31,Esito TAC: in noto quadro di enfisema centro lobulare e parasettale appare immodificata per dimensioni e caratteristiche densitometriche rispetto precedenti TAC di riferimento il piccolo addensamento parenchimale nel lobo superiore dx che tuttavia sembra presentare una maggiore componente consolidativa contestuale a TC del 2020,2020-12-05,Il quadro morfologico invariato rispetto a quello del 2020 è un dato tranquillizzante. La descrizione di sospetta maggior componente consolidativa con quadro densitometrico invariato lascia perplessi. Occorrerebbe conoscere le dimensioni del nodulo: in caso di dubbi si potrà optare tra un controllo TC a sei mesi o ad una PET ( in liea di massima le consiglierei il controllo a sei mesi).,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-ristagno-muco-in-gola-309977.asp,2022-06-01,"Buongiorno, ho 22 anni, da circa due settimane mi sono negativizzata da Covid. Paradossalmente mi sentivo molto meglio durate il periodo di positività. Da una settimana circa ho una forte stanchezza, mal di testa e dolore all'orecchio destro. Da due giorni sento una strana sensazione di ristagno di muco in gola, cosa che mi ha fatto parecchio spaventare perchè è lo stesso sintomo con cui si è presentato il virus (in quel caso però sentivo anche dolore durante la deglutizione, mentre adesso la sensazione di groppo in gola si attenua mangiando o bevendo). Sono tutti sintomi di long covid? o è necessario fare ulteriori accertamenti? Ringrazio anticipatamente",2020-12-05,E' possibile che siano sequele dell'infezione virale. Se il disturbo alla gola ed il dolore all'orecchio dx persistono si faccia vedere da un otorinolaringoiatra.,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-deviazione-settale-309981.asp,2022-06-01,Buongiorno dopo una visita dall otorino ho fatto una tac maxillo facciale con il seguente referto. Lieve ispessimento mucoso su base flogistica a livello dei turbinati nasali medi ed inferiori con reperto prevalente a sinistra. Sostanzialmente normoareate le restanti cavità nasali e paranasali esaminate. Lieve deviazione sinistro-conversa del setto nasale con piccolo sperone condro-vomerale all apice della convessità. Secondo voi dovrei operarmi? E con il seguente referto devo tornare dall otorino? Grazie mille,2020-12-05,La necessità di un'eventuale intervento dipende dalla sintomatologia che accusa. La descrizione comunque non mi sembra preoccupante. In ogni caso lo specialista di riferimento è l'otorinolaringoiatra ( non lo pneumologo) al quale dovrebbe portare la tac maxillofacciale che ha eseguito ( dischetti e referto).,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-esito-radiografico-310005.asp,2022-06-03,Ho eseguito un RX al torace e il referto è il seguente: Diffusa accentuazione della trama broncovasale in sede iliare e nei campi di medie inferiori. Il profilo del mediastino è lievemente prominente. Sollevamento dell'emidiaframma destro: utile esame ecografico della regione epatica. Modesta ectasia dell'arco. Rapporto cardiotoracico nei limiti,2020-12-05,"Perchè ha fatto la radiografia? aveva dei sintomi? Il quadro radiografico, di per sè, non rileva nulla di preoccupante. L'innalzamento della cupola diaframmatica di dx andrebbe valutata confrontando l'attuale radiografia con eventuali esami precedenti. In caso fosse un nuovo riscontro non ci si dovrebbe limitare alla sola ecografia.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-respiro-incompleto-309907.asp,2022-05-26,"Salve, vi scrivo solo per una domanda. Da venti giorni post covid ho fiato corto e a volte faccio fatica a tirare un respiro completo, altre volte ci riesco ma in generale ho fiato corto e ho sensazione che “non passa aria”, oppure passa ma tipo “aria pesante”. Non so spiegarlo. In ogni caso provo sollievo solo quando riesco a fare il respiro completo e profondo. (quando riesco). In questi venti giorni dopo essermi negativizzata, sono stata in guardia medica, oscultazione del petto e spalle e saturazione: tutto ok Visita cardiologica, oscultazione petto e spalle, ossigenazione ecocardiogramma e elettrocardiogramma: tutto ok Poi di nuovo cinque giorni dopo dal medico di base, stesse cose che mi hanno fatto in guardia medica, tutto ok. Ecografia addome: tutto ok tranne un diffuso meteorismo. informazioni di nota sono che sono stata per tutto il periodo della positività sempre seduta o sdraiata, e che sono molto ansiosa. Sia la guardia medica che il medico di base mi hanno detto che per loro non c’è bisogno di spirometria siccome sono a detta loro “liberissima” e la saturazione è 98%. Tutta via quella sensazione persiste. La mia unica domanda è: posso stare tranquilla? oppure: è invece possibile che nel giro di venti giorni sia cambiato qualcosa? (intendo a livello di queste visite che ho fatto)",2020-12-05,"Presumibilmente la sensazione di ""fame d'aria"" ha una genesi ansiosa. Provi con piccole dosi di ansiolitico es: lorazepam 1 mg : 1/2 cpr x 2-3 volte al di. Se non passa si faccia le prove di funzionalità respiratoria complete con studio della diffusione.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-fame-d-aria-309916.asp,2022-05-28,"Buonasera, mi sto curando per infiammazioni vie respiratorie, mal di gola tosse e raffreddare da sabato con propoli, sciroppo di lumaca, poi farmacista dato moment se febbre. Da ieri prendo bentelan va meglio. Ma stasera episodio. . . dopo tosse insistente non riuscivo a respirare preso subito bentelan e spazzato ciclesonide. Piano piano crisi passata. Mi sono spaventata moltissimo. Cosa può essere successo? Se mi ritorna posso sempre usare inalatore? Grazie mille",2020-12-05,Può riutilizzare l'inalatore ma occorre effettuare una diagnosi precisa relativamente alla causa dei suoi sintomi. Si faccia visitare da suo medico curante e lasci perdere il propoli e la bava di lumaca.,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-info-309647.asp,2022-05-11,Mi sono state consigliate delle sedute di criosauna. Soffrendo di asma volevo sapere se ci possono essere delle controindicazioni a livello di bronchi ( considerata la diminuzione importante e veloce di temperatura),2020-12-05,"Non conosco approfonditamente la metodica però date le contrastanti opinioni sull'efficacia, la controindicazione relativa dovuta all'asma bronchiale ed i costi, eviterei.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-referto-rx-torace-309658.asp,2022-05-11,"Buongiorno ho fatto delle RX toraciche dopo 20 gg circa dalla negativizzazione da COVID, perchè avvertivo un fastidio al torace, ecco il referto: Modico ispessimento delle pareti bronchiali e dell'interstizio peribroncovascolare, in assenza in atto di franche alterazioni parenchimali a focolaio radiograficamente apprezzabili. Ili ampi e addensati. Seni pleurici basali di sn parzialmente obliterati posteriormente, liberi a dx. immagine cardiaca nei limiti. Sapete dirmi cosa significhi E' Preoccupante ? Grazie",2020-12-05,"In linea di massima non c'è nulla di preoccupante. Per gli ""ili ampi ed addensati"" mi chiedo se soffre di cuore ; per poter escludere l'eventuale presenza di adenopatie ( ghiandole) ilari occorrerebbe effettuare una TC con m. D. C. ( potrebbe anche essere un' ""eccessiva"" descrizione radiologica). I ""seni pleurici basali obliterati"" sono esiti.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-cosa-significa-questo-referto-309692.asp,2022-05-13,"DEL TORACE (CLASSE DI DOSE III) L'esame TC del torace, eseguito senza somministrazione di mdc ev consente di evidenziare: Sclerosi dei culmina pleurici. Minute areole di addensamento parenchimale si evidenziano in apicale a destra. Destrutturazione parenchimale diffusa per esteso ispessimento dei setti interlobulari, associato ad ispessimento delle pareti bronchiali. Millimetrici linfonodi a sede paratracheale, prevascolare, alla loggia del Barety; si rilevano altresì minuti linfonodi a sede ascellare bilateralmente.",2020-12-05,Parrebbe evidenziare una descrizione di fibrosi polmonare. Fumava o fuma tutt'ora? che lavoro faceva? Avverte mancanza di fiato quando cammina o fa due rampe di scale? Ha tosse e catarro? Necessario effettuare le prove di funzionalità respiratoria con studio dei volumi in pletismografia e della diffusione. Il quadro TC andrà monitorato magari fra un anno.,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-sintomo-post-covid-309706.asp,2022-05-14,"Salve, ho avuto il covid verso pasqua r sono negativa dal 2 maggio. Ho avuto tosse e un po’ di dolore al petto poi mi è passato ma adesso mi è tornato un piccolo dolore sul lato sinistro del petto che avvertivo un po’ anche da positiva e mi preoccupo! Giovedi sera sn uscita e ho pensato che magari avessi preso freddo essendo ancora fragile da covid non so oppure che sia altro! Mi preoccupa se fosse il cuore o i polmoni e non so se sia meglio fare una tac o raggi!",2020-12-05,Aspetterei a fare ulteriori accertamenti. Provi con qualche antidolorifico e controlli l'andamento clinico senza allarmarsi.,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-esenzione-farmaci-309739.asp,2022-05-17,"Salve, mio padre soffre di asma bronchiale. Con l'esenzione 007 per asma, il farmaco Symbicort 160/4, 5 è mutuabile?",2020-12-05,"Si, c'è l'esenzione ticket.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-tac-post-covid-309765.asp,2022-05-18,"Salve sono una donna di 45 anni, non fumatrice. Ho ritirato la tac ai polmoni consigliarmi per dispnea continua da mesi ormai. Covid avuto a settembre in forma lieve con qualche problema respiratorio. Due dosi di vaccino. Sono asmatica sin da piccola ma non ho mai avuto problemi, sempre controllata bene. Da settembre respiro male, continuamente, ho difficoltà a fare lunghe camminate e salire le scale e anche le cose quotidiane. Primo controllo pneumologico mi dice aumento dell'asma e mI cambia cura senza effetti. Cardiologo riscontra esiti di miocardite ma la risonanza cardiaca risulta a posto. In ultimo fatto tac ai polmoni e risulta quanto segue: Esame eseguito nelle sole condizioni di base con tecnica ad alta risoluzione. Iniziale fibrosi apicale bilaterale. Area di addensamento parenchimale pseudonodulare in sede mantellare lingulare di verosimile natura atelettasica (DT max 8mm). Altre areole di verosimile analoga natura si apprezzano al segmento apico-dorsale del lobo superiore sinistro e al segmento posteriore del lobo superiore destro. Utile tuttavia follow up Millimetrico nodulo in sede periscissurale a sinistra (DT max 3 mm) Millimetrico nodulo calcifico al segmento apicale del lobo inferiore destro. Qualche stria fibrotico-disventilatoria in sede basale bilaterale e lobare media. Non linfonodi significativamente aumentati di volume. Non versamento pleuro-pericardico. Sono un po' preoccupata. Grazie",2020-12-05,"Il quadro TC non giustifica la mancanza di fiato ( dispnea da sforzo); utile comunque, per i piccoli addensamenti presumibilmente di natura aspecifica, un controllo TC tra 6-12 mesi. E' fondamentale, se non già effettuato, ricontrollare le prove di funzionalità respiratoria per confrontarle con le precedenti. Si faccia rivedere dallo pneumologo",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-saturimetro-309773.asp,2022-05-18,"Salve Dottore, con l'ossimetro ho misurare la saturazione dell'ossigeno nel sangue ed ho notato che quando stò seduto ho una saturazione di 96, mentre se mi sdraio in posizione supina quardando la televisione dopo circa 5 o 6 minuti che sono sdraiato, la mia saturazione si abbassa e si attesta a 93 con una frequenza di 60 battiti al minuto. Oora la mia domanda è la seguente: è normale avere una saturazione di 93 da sdraiati? preciso che quando mi misuro la saturazione sono sveglio. Tenda anche conto che da seduto ho fatto l'esame dell'emogasanalisi con una saturazione di 96, 5. Preciso che sono un ex fumatore da 10 anni Tutto questo è nato perchè sono quarantanni che ho un ematocrito molto alto con globuli rossi ed emoglobina fuori dai valori massimi, il mio ematologo sospetta che ci sia un problema di ossigenazione del sangue. Grazie per la sua gentile risposta",2020-12-05,La saturazione misurata con i comuni saturimetri non è sempre affidabile. Visto comunque che è stato un ex fumatore le consiglio di effettuare un controllo delle prove di funzionalità respiratoria con emogasanalisi arteriosa ( eventualmente in posizione supina). L'ematocrito alto potrebbe essere anche causato da una malattia respiratoria cronica ( ex fumatore: ad es. le manca il fiato quando fa le scale?),PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-ocv-nei-limiti-della-variabilita-radiologica-309801.asp,2022-05-20,"Salve ho 64 anni ho fatto rx toracico e negli esami c'era ocv nei limiti variabilita' radiologia, cosa significa. Grazie",2020-12-05,"Immagiino fosse "" fcv"" (Fascio Cardio Vascolare) nei limiti della norma ( normale). Non c'è nulla.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-pneumologo-309821.asp,2022-05-21,La tac ha mostrato sclerosi dei culmina pleurica. Ectasia aorta ascendente tenui chiazzette a vetro smeragliato fine micronodulia e /o sottili strie di spontanea iper densità diffusa maggiore agli apici e in paracardia bilaterale di non univoca interpretazione compatibile in prima ipotesi con esiti disventilatorio flogistici sui restanti segmenti regolare rappresentazione dell interstizio polmonare centrale assiale e periferico. Salve una tac fatta post covid qualcuno può dirmi che significa?,2020-12-05,"Sono le cicatrici in modesti esiti flogistici del covid, Per l'ectasia aortica potrebbe essere legata alla sua conformazione fisica ( comunque la ricontrolli con una TC - meglio con m. D. C. tra un anno)",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-pneumotorace-spontaneo-309830.asp,2022-05-22,"Buona sera io ho avuto un pneumotorace spontaneo dx nel Febbraio 2016 non risolto con drenaggio, quindi risolto con operazione chirurgica. Da quell’anno, che pesavo sui 65 chili, ho preso più peso, ora ne peso 78, non ho più avuto ne sintomi dolorosi ne recidive. Una volta l’anno ho fatto raggi essendo che sono una persona parecchio ansiosa e paranoica, la quale hanno sempre specificato “non evidenziate bolle enfisema” etc etc. . insomma non hanno mai rilevato bolle. Ora, l’ansia a me sale sempre nello stesso mese: a Giugno, perché a Luglio io parto per andare a trovare la mia famiglia in Calabria, da Genova. . perché poi tolto questo periodo nemmeno me lo ricordo di aver avuto uno pneumotorace. . una settimana fa ho fatto i raggi di controllo annuali che faccio come dicevo prima ogni anno. . e nonostante abbiano “rassicurato”, sono qui con l’ansia… perché ho letto di chi ha fatto i raggi risultati bene, per poi rivelare con la TAC bolle presenti. Solo che non è che posso mettermi a fare la TAC a caso soprattutto dopo i raggi. . non fa così bene. . e poi non me la farebbero nemmeno fare dato che i raggi son già andati bene. . ora, posso star tranquillo con i raggi? Per quanto “durano” i risultati dei raggi? Nel senso, se oggi ho fatto i raggi, tra un mese che parto son tranquillo o possono cambiare le cose in così poco tempo? So che con l’operazione la recidiva ha una probabilità inferiore del 5%, però questo dal lato destro… il sinistro quante possibilità ha dopo 6 anni di averne uno secondario? Chiedo scusa per le molte domande ma vorrei dei chiarimenti anche per sapere meglio di cosa sto parlando. . grazie mille",2020-12-05,"Non faccia più radiografie del torace. Se vuole conoscere con certezza la sua situazione polmonare deve effettuare, senza urgenza, una TC Torace senza m. D. C. ( ma non è necessaria perchè l'intervento a Dx ha fatto aderire i due foglietti pleurici ed in caso di rarissima eventuale recidiva si tratterebbe di uno scollamento solo parziale). Per Il polmone controlaterale Lei ha una possibilità di manifestare un pnx come qualsiasi altra persona ( a meno che non ci siano delle bolle : per questo potrebbe essere utile una TC se mai effettuata o controllare quella fatta in occasione del primo episodio).",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-vaccino-prenevar-13-309858.asp,2022-05-24,"Buongiorno, nell’ottobre 2020 ho fatto vaccino Prenevar 13 ( nel marzo 2019 avevo avuto la polmonite curata a casa (NO Covid). Il vaccino Prenevar 13 va ripetuto? E se si ogni quanto? Grazie",2020-12-05,"Il vaccino antipneumococcico coniugato 13-valentuso è monodose e non va ripetuto. La somministrazione di una dose di PPV23 deve eventualmente seguire, e mai precedere, quella del vaccino antipneumococcico coniugato 13-valente; tale sequenzialità non deve essere inferiore a 8 settimane (VACCINAZIONE ANTIPNEUMOCOCCICA NEGLI ADULTI:RACCOMANDAZIONI DELLA SOCIETÀ ITALIANA DI MEDICINA RESPIRATORIA (SIMeR) DELLA SOCIETÀ ITALIANA DI IGIENE, MEDICINA PREVENTIVA E SANITÀ PUBBLICA (SItI) )",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-tac-del-torace-309553.asp,2022-05-06,"Buonasera Dottore ho fatto una tac per tose persistente, e hano scontrato Noduli polmonari di circa 3 mm adiacenti alla convessà posteriore del LSD(slice154), con coda pleurica suggestivo di linfonodo intrapolmonare, di circa 6 mm adiacente alla convessità anteriore del LSD (slice196), di circa 5 e 4 mm nel segmento anteriore del LSD (slice 51 e 281) aspecifici. Ispessimenti pseudonodulari di circa 10 e 4 mm parascissurali destri e circa 9 mm sinistro. Ispessimenti nella convessità laterale della lingula di circa 6 mm (slice 332 e 374), aspecifici. Esili strie con caratteri di sclerosi nella regione apicale dei campi polmonari. Conclusioni noduli polmonari ed ispessimenti nodulari subpleurici, nodulo nel LSD suggestivo di linfonodo intrapolmonare Grazie Dottore cordiali saluti7",2020-12-05,"Presumibilmente sono esiti di pregressi fatti infettivi ( non esclusa la forma specifica). Le consiglio di farsi una tubercolina o meglio un test quantiferon. Può, per sicurezza, controllare una TC tra un anno.",PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-esame-espettorato-309561.asp,2022-05-06,"Buona sera, ho fatto esame espettorato con antibiogramma ed e' venuto fuori positivo pseudomonas sp. Sensibile a Netalmicin, Tobramicyn e Fosfomicin tutti con tripla +++. Il mio medico mi ha dato Monuril 4 bustine 2 ogni 15 gg. Mi ha detto che e' l unico farmaco che conosce con fosfomicina. E' mai possibile?",2020-12-05,La fosfomicina esiste anche per uso endovenoso ma è solo ospedaliera. La fosfomicina per uso orale ha efficacia solo sulle infezioni delle basse vie urinarie. Lei può utilizzare uno degli altri due aminoglicosidi ( netilmicina o tobramicina) sempre che non soffra di insufficienza renale. La nebicina è utilizzabile anche per aerosol ma a in effetti a dosaggi superiori di quelli in commercio ( non ospedalieri) e con prescrizioni specifiche ( mucoviscidosi). Non entro nel merito della necessità o meno di utilizzare un antibiotico in quanto non conosco la sua patologia,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-chiarimento-referto-rx-309611.asp,2022-05-09,"Salve, ho 21 anni e nel mese di marzo ho eseguito una radiografia al torace dopo che sono stata positiva al covid per tre settimane (solo qualche sintomo nei primi tre giorni, senza tosse), ma in realtà ho voluto controllarmi perché da un po’ (molto prima di avere il covid) ho questo disturbo di avere spesso il fiato corto, sentendo il bisogno di prendere respiri profondi. Nel referto c’è scritto “minima accentuazione interstiziale in sede basale a destra, il medico mi ha detto di ripetere l’rx entro i 6 mesi perché, in caso di peggioramento, dovrò fare una terapia. Mi devo preoccupare? Può risolversi la cosa?",2020-12-05,,Ssa MARIA CONCETTA MORSELLINO,,,
https://www.dica33.it/esperto-risponde/domanda-rm-torace-309471.asp,2022-05-02,Salve Vorrei sapere che significa NON GROSSOLANE AREE CONSOLIDATIVE POLMONARI Necessità di un ulteriore approfondimento tramite tac? Ce' del liquido o c'è qualche lezione ?! Per favore potete spiegarmi?!grazie mille,2020-12-05,L'esame è negativo e non dimostra addensamenti polmonari. Tenga presente che la RMN non è un'esame indicato per lo studio dei polmoni come lo è la TC,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-apnee-o-reflusso-309480.asp,2022-05-03,"Buongiorno, ho 43 anni, da qualche settimana soffro di alcuni disturbi che si presentano soprattutto durante la fase di addormentamento o di risveglio. Inizialmente in queste fasi mi risvegliavo all'improvviso, come se fossi spaventata con sensazione strana che dallo stomaco risaliva, con aumento del battito cardiaco. nelle ultime notti invece, proprio mentre sento che mi sto addormentando o verso mattina sento come se il respiro si fermasse e devo inspirare per prendere aria. Ho notato che in queste settimane sento particolarmente il reflusso gastrico, di cui soffro da anni ma con sintomi lievi di nodo alla gola, sto prendendo gaviscon. A breve ho una visita di controllo dal cardiologo ma ho il terrore che siano apnee notturne, ho un amico che deve usare il cipap con grande fatica ad abituarsi. Aggiungo che soffro anche d'ansia, ho tiroidite di hashimoto (analisi ok) e assumo ramipril. Mi potete aiutare a capire? sono molto preoccupata. grazie",2020-12-05,Credo che la sua sintomatologia dipenda da uno stato ansioso ( la sensazione di difficoltà ad effettuare un'inspirazione profonda è un sintomo piuttosto caratteristico) e che si gioverebbe di piccole dosi di ansiolitici ( es. lorazepam 1 mg : 1/2 +1/2+1 cpr/die). Le apnee nel sonno si manifestano con improvvisi risvegli legati appunto all'apnea in soggetti russatori e non credo sia questo il suo caso.,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-esito-tac-torace-post-covid-309495.asp,2022-05-04,Tac effettuata 2 mesi dopo guarigione dal Covid (con terapia di antibiotico + cortisone) per tosse persistente. REFERTO: Esame condotto con tecnica ad alta risoluzione per lo studio del torace. Lieve aumento della reticolazione polmonare senza apprezzabili noduli. Non versamento. Conservata pervietà bronchiale. Non linfonodi ingranditi in sede mediastinica. Normalità dei surreni.,2020-12-05,Direi che è tutto a posto.,PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
https://www.dica33.it/esperto-risponde/domanda-versamento-pleurico-309519.asp,2022-05-05,"Buongiorno Dopo avere eseguito una rx il referto indica Obliterato in sede posteriore e il seno costofrenico di sinistra, come da minima falda di versamento pleurico. Non ho nessun tipo di problema ne dolori ne altro cosa posso fare. Grazie",2020-12-05,Potrebbe essere anche una falsa immagine. Comunque le consiglio di effettuare una TC Torace ( meglio con m. D. C. ),PAOLO PANAGIA,Medico Ospedaliero,,QUILIANO (SV)
