URL,Question Date,Question,Answer Date,Answer,Doctor,Job,Specialization,Location
https://www.dica33.it/esperto-risponde/domanda-gamma-glutammiltransferasi-ggt-313580.asp,2023-02-22,"buongiorno, dopo un controllo di routine esami del sangue ho notato che ho i valori delle transaminasi alterati transaminase GOT 40 TRANSAMINASI GPT 47 GGT 96 MI devo preoccupare o farmi vedere da un gastroenterologo?",2017-04-01,"Ovviamente occorrono analisi di laboratorio addizionali, prescritte. Da uno specialista, per approfondire le cause di questo aumento della gamma-gt",MARIO GUSLANDI,Gastroenterologia,Gastroenterologia,MILANO (MI)
https://www.dica33.it/esperto-risponde/domanda-amilasi-alta-311556.asp,2022-10-05,Ho fatto l'esame del sangue. I valori sono: Gamma GT 48 (valore di riferimento U/L 7-32); Amilasi Alfa 170 (valore di riferimento U/L 28-100); Lipasi 93 (valore di riferimento U/L 0-190); Assumo il farmaco Creon 10. 000 in dosi massicce. Può essere la causa dei valori alti di Amilasi e Gamma GT? Grazie.,2017-04-01,Ha fatto anche un'ecografia addominale? Ne parli con chi Le ha prescritto il farmaco.,FABIO TRECATE,Casa di cura convenzionata,Fisiatria,Milano (MI)
https://www.dica33.it/esperto-risponde/domanda-alcol-310562.asp,2022-07-06,Egregio dottore sono su figlio se assumo troppo alcol mi fa male al fegato?,2017-04-01,L'alcol alla sua età non fa male solo al fegato.,FABIO TRECATE,Casa di cura convenzionata,Fisiatria,Milano (MI)
https://www.dica33.it/esperto-risponde/domanda-steatosi-e-fibrosi-310277.asp,2022-06-18,Steatosi epatica. Con fibrosi f 3 metabolica. Con perdita di peso puo regredire? Esiste una cura o f3 è trppo avanzata per regredire?grazie.,2017-04-01,"Una fibrosi F3 è abbastanza avanzata ma con adeguate misure dietetiche e di stile di vita potrebbe migliorare. Sarebbe importante capire la causa predominante, non è scontato che l’unica causa sia un sovrappeso o l’assunzione di bevande alcoliche. Bisognerebbe controllare che non ci sia nessuna delle infezioni virali che causano epatite cronica (che sono curabili) o che non ci siano altre malattie concomitanti come il diabete o alterazioni dei grassi del sangue",GIANCARLO GALBIATI,Casa di cura convenzionata,Cardiologia,Milano (MI)
https://www.dica33.it/esperto-risponde/domanda-consulto-per-valori-alterati-esami-del-sangue-310193.asp,2022-06-13,"Buonasera, facendo controllo di routine, ho i seguenti valori alterati, Folati Sierici 3, 7 - Gamma GT 146, trigligeridi 245, colesterolo totale 211, filtrato glomurelare stimato 75, TSH 4, 43. Sona una donna di 58 anni. Devo fare ulteriori accertamenti? grazie della risposta. Cordili saluti Manuela",2017-04-01,"Fac IA un po' di dieta e un po' di corse per 10. I uti tre volte al giorno, on fumi non beva ed evita i grassi animali",MARIO CUPIDO,Medico Ospedaliero,Biochimica clinica,Cetraro (CS)
https://www.dica33.it/esperto-risponde/domanda-bilirubina-nel-sangue-309265.asp,2022-04-20,"Mio marito ha da diverso tempo la bilirubin presente. E' la terza volta nell'arco di due anni, che facendo gli esami si riscontra la presenza della bilirubina. Premetto che GOT e GTP sono normali, mentre creatinina eHDL risultano aumentati. Anche il colesterolo totale è normale. Vi ringrazio e aspetto la riposta.",2017-04-01,"La bilirubinemia è normale che ci sia!Piuttosto bisogna vedere qual'è il suo valore, della totale e della frazionata.",ANTONIO CATRICALA,,Chirurgia apparato digerente,Catanzaro (CZ)
https://www.dica33.it/esperto-risponde/domanda-tac-all-addome-completo-308911.asp,2022-03-31,Buonasera Ho fatto una tac all'addome completo dopo aver tribulato da dicembre con perdite ematiche e con forti dolori crampiformi alla parete addominale(ho 48 anni e sono in menopausa da 4). Il referto della tac vede l'utero ben disteso e senza vascolarizzazioni mentre il fegato presenta diverse formazioni ipodense(cisti?)dove è consigliabile una ecografia. Sono preoccupata e ringrazio chi mi risponde. .,2017-04-01,Le cisti epatiche non sono di solito preoccupanti Credo sia corretta la valutazione ecografica ( anche se una TC con mezzo di contrasto dovrebbe aver già chiarito il quadro ),MASSIMO GIUSTI,Medico Ospedaliero,,Pistoiese (PT)
https://www.dica33.it/esperto-risponde/domanda-informazione-308838.asp,2022-03-29,Si può effettuare una biopsia epatica su un angioma trombizzato? grazie,2017-04-01,"La biopsia epatica, anche quella con ago sottile ed ecoguidata, è una tecnica invasiva, alla quale ricorrere per risolvere un dubbio diagnostico rilevante non altrimenti risolvibile. La fattibilità della biopsia stessa deve essere sempre stabilita in ambito specialistico, . , anche sulla base delle condizioni cliniche generali e sui parametri emostatici. Credo che il suo specialista di riferimento potrà rispondere tranquillamente alla sua domanda",MASSIMO GIUSTI,Medico Ospedaliero,,Pistoiese (PT)
https://www.dica33.it/esperto-risponde/domanda-informazioni-su-esito-tac-addome-completo-308868.asp,2022-03-30,"Gentili dottori, ieri ho eseguito una tac all'addome completo per via di disturbi alla fascia muscolare dell'addome. Vi invio come da esito: Con tali limiti non si rilevano grossolane alterazioni tomodensitometriche a carico degli organi parenchimatosi dell'addome fatta eccezione per la presenza di alcune formazioni ipodense a livello epatico nel quarto e VII segmento riferibili in prima ipotesi a formazioni cistiche e meritevole di conferma quanto meno ecografica. Non sono disponibili precedenti esami di confronto. Si rileva lieve diastasi dei muscoli retti anteriormente e dei muscoli della parete addominale inferiore a sinistra. Non si rileva erniazione delle anse intestinali a livello della parete addominale neanche durante le manovre di torchio addominale. Non si osservano falde di versamento endoaddominale. La vescica è distensibile. L'utero presenta dimensioni nei limiti di norma in relazione all'età. Non si rilevano segni di nefrolitiasi né idronefrosi. Con i limiti della metodica non si rilevano grossolane adenopatie addominali.",2017-04-01,"Non si riesce a leggere bene il referto. Sembra trattarsi di cisti epatiche. Viene consigliata l'ecografia di conferma, che farei Per il resto niente di significativo. Il dolore potrebbe esser in parte correlato alla muscolatura addominale.",MASSIMO GIUSTI,Medico Ospedaliero,,Pistoiese (PT)
https://www.dica33.it/esperto-risponde/domanda-analesi-gamma-gt-308935.asp,2022-04-02,Buongiorno io fatto analesi del sangue e la Gamma GT è alta 54 sei mesi fa era53 ma solo il valore della gamma gt è alto il resto è tutto normale non bevo non fumo grazie,2017-04-01,"La gamma gt è enzima presente nelle membrane cellulari di vari organi. Il suo innalzamento del sangue può essere legato a - uso di alcol - alcuni farmaci, anche molto comuni, come antiepilettici, barbiturici, ansiolitici - steatosi epatica ( fegato grasso ), forse associata a lieve sovrappeso ed alimentazione scorretta o sedentarietà Il valore riferito è solo lievemente anomalo e si può osservare anche senza una causa precisa. Quindi nessun allarme. Consiglio - controllare se anche l'esame Fosfatasi Alcalina epatica è stato eseguito o no ed eventualmente farlo - ecografia epatica soprattutto per valutare eventuale steatosi",MASSIMO GIUSTI,Medico Ospedaliero,,Pistoiese (PT)
https://www.dica33.it/esperto-risponde/domanda-calcolo-alla-colecisti-306872.asp,2021-12-30,Ho fatto ecografia : la colecisti è distesa con pareti regolari. Nel lume si evidenzia immagine iperecogena di diametro max di 12 mm priva di cono d'ombra posteriore come da formazione litiasica colesterinica. Le vie biliari non sono dilatate. Ho sempre male a destra sotto la costola e a metà della schiena. Prendo acido ursodesossicoloco 450 mg 1 Comp. Alla sera. È sufficiente perché si sciolga il calcolo?,2017-04-01,Per una persona di 70 kg la dose di 450 mg é troppo bassa per poter sciogliere un calcolo della colecisti,MARIO GUSLANDI,Gastroenterologia,Gastroenterologia,MILANO (MI)
https://www.dica33.it/esperto-risponde/domanda-patente-306485.asp,2021-12-09,"Buongiorno, ho ritirato le analisi per ritiro patente ALT 30 AST 76 GAMMA GT 9 CDT 0, 7 Vorrei sapere il perchè ho le AST leggermente alte, premetto che sono uno sportivo mi alleno tutti i giorni anche due volte al giorno, il giorno precedente le analisi ho fatto la solita partita domenicale. l'alimentazione non è pulitissima negli ultimi tempi. . Ho letto che essendo un valore ritrovato anche nei muscoli, l'alterazione può essere dovuta anche a un' eccessivo sforzo fisico. in attesa di riscontro.",2017-04-01,"Confermo che AST può avere origine muscolare, tuttavia è corretto sottoporre il dato al medico curante per eventuali altri accertamenti. Consiglio evitare in ogni caso alcol.",MASSIMO GIUSTI,Medico Ospedaliero,,Pistoiese (PT)
https://www.dica33.it/esperto-risponde/domanda-interpretazione-tc-306513.asp,2021-12-10,"Indicazione: cavernoma portale Esame eseguito prima e dopo infusione endovenosa di m. D. C. organoiodato non ionico (Omnipaque 350). ADDOME SUPERIORE Fegato dismorfico con ipertrofia del lobo caudato disomogenea per la presenza di steatosi a carta geografica, privo di lesioni focali. Cavernoma portale alla biforcazione delle diramazioni epatiche, senza trombosi; circoli collaterali perisplenici, perigastrici e periesofagei. Aspetto filiforme del tronco celiaco, in particolare all'emergenza, da confrontare con precedenti. Vie biliari non dilatate; colecisti poco distesa, a pareti sottili. Milza con diametro bipolare di circa 15 cm e anteroposteriore di 12, 5 cm, contenente lesione focale ipodensai 23 mm (non descritta nelle precedenti relazioni), ancora di possibile natura cistica, meritevole comunque di inquadramento clinico e rivalutazione. Pancreas, surreni e reni nella norma. Cisti semplici corticali renali bilaterali. Non idro-nefrosi bilateralmente. Non versamentascitico sovramesocolico. Non linfoadenomegalie in addome superiore; linfonodi con asse corto subcentimetrico, prevalentemente all'ilo epatico in sede periportale. . Non lesioni ossee focali di dubbio significato evolutivo nei segmenti scheletrici inclusi nel volume di studio. Ernie di Schmorl in L1 e L3.",2017-04-01,"Il cavernoma portale risulta dall'evoluzione di una trombosi portale. Il significato è quello di una trombosi pregressa. Non sembra esservi trombosi attiva attuale. La base sembra una malattia cronica di fegato. In assenza di ogni dato clinico, raccomando assolutamente rivolgersi al medico di MG o allo specialista di riferimento. L",MASSIMO GIUSTI,Medico Ospedaliero,,Pistoiese (PT)
https://www.dica33.it/esperto-risponde/domanda-transaminasi-alte-306420.asp,2021-12-05,Donna di anni 64. Non fumatrice. Alimentazione sana. Bevo 1/4 di vino rosso a pranzo e a cena. Dopo controllo questi sono gli esiti: GPT 38 - GOT 34 - GGT 80 - Trigliceridi 163 - Colesterolo totale 220. Come mi devo comportare?,2017-04-01,"Le consiglio, come prima linea, di farsi prescrivere una ecografia dell'addome superiore dal Suo Medico di Famiglia e di eseguire un regime dietetico più severo. Se è il caso di approfondire la ricerca per i Virus specifici.",ROCCO CACCIACARNE,Specialista attività privata,Medicina di comunità,Verona (VR)
https://www.dica33.it/esperto-risponde/domanda-recisione-coledoco-dopo-intervento-chirurgico-306441.asp,2021-12-07,"Buonasera Prof Tittobello, scrivo per un quesito a seguito di un intervento chirurgico a mio padre, che godeva di buona salute, per rimozione coliciste, inizialmente fatto con lpooroscopia e poi con intervento di apertura addome, in quanto scoppiata cistefelia durante intervento di laporoscopia ed hanno dovuto aprirlo per ripulire, 5 ore di intervento, durante il quale hanno reciso il coledoco. . . . . Ora mio padre ha livelli alti di bilirubina ( 21) colore itterico, e dicono che per abbassare questi livelli si può . - attraverso terapia ( ma non scende), un intervento per creare un condotto di sfogo per evadere bile, ma ha i diametri piccoli per simile intervento, oppure nuovo intervento a distanza di 20 gg x ricostruz coledoco. dicono che una corsa contro il tempo. . . . Cosa consiglierebbe consapevole che non alcun dato in mano per visionare parametri complessivi. cordialmente grazie Maurizio P",2017-04-01,I dati contenuti nella richiesta non sono sufficienti a dare dei consigli. Bisognerebbe conoscere esattamente il tipo di danno alle vie biliari,UMBERTO LOLLIO,Medico Ospedaliero,Chirurgia d'urgenza,Empoli (FI)
https://www.dica33.it/esperto-risponde/domanda-bilirubina-diretta-alta-306373.asp,2021-12-02,"Buongiorno, ho 36 anni e, al momento, non soffro di alcuna patologia. Ho eseguito gli esami del sangue ed ho i seguenti valori di Bilirubina: totale 0, 87 mg/dl diretta 0, 33 mg/dl indiretta 0, 54 mg/dl Per la bilirubina diretta il laboratorio analisi riporta valore massimo 0, 30. Dunque sono fuori range. Mi devo preoccupare o fare altri esami? Grazie.",2017-04-01,Buongiorno non si deve preoccupare affatto i valori si possono considerare assolutamente nella norma. Saluti,GIACOMO MUSSO,Medicina generale convenz.,Oncologia,Palermo (PA)
https://www.dica33.it/esperto-risponde/domanda-diverticolo-in-colecisti-305626.asp,2021-10-20,"Salve, sono una signora di 63 anni, peso circa 62 kg, altezza 166 dopo aver fatto una tac dell'addome completo, mi è stata richiesta ecografia speciica della colecisti perchè appariva un ispessimento a livello parietale, fatta ecografia la colecisti è normodistesa, alitiasica, con diverticolo nel fondo di 1, 3 cm, vie biliari non dilatate, fegato di ecostruttura normale con presenza di numerose cisti la maggiore di cm. 2, 5. Gentile dottore cosa dovrei fare adesso?La visita per gastroenterologo con SSN l'ho trovata tra diversi mesi, ma ritiene necessaria una qualche terapia?Grazie buon lavoro",2017-04-01,"un diverticolo della colecisti è generalmente espressione di una colesterolosi, probabilmente nel tempo potranno comparire dei calcoli, al momento rimanga sotto controllo potrebbero comparire sintomi come dispepsia e allungamento della digestione, allora può valere la pena di contattare un chirurgo

Dott. NATALE CALOMINO",NATALE CALOMINO,,,
https://www.dica33.it/esperto-risponde/domanda-esami-del-fegato-305719.asp,2021-10-26,"Buongiorno, ho questi valori ast got 62, alt gpt 64, gamma gt 52, biluribina 40. ho 42 anni donna, non bevo non fumo. Ho fatto l eco addome completo esito negativo. Cosa potrebbe essere? la ringrazio per la risposta.",2017-04-01,"sono esami pressoché nella norma, le ripeta tra un pò di tempo per sicurezza ma stia tranquilla

Dott. NATALE CALOMINO",NATALE CALOMINO,,,
https://www.dica33.it/esperto-risponde/domanda-aiuto-305747.asp,2021-10-27,Dalle analisi del sangue emerge che la lipasi ho a 60. 9 sono preoccupato,2017-04-01,"Lei non ci invia la scala di lettura del suo laboratorio, se è quella standard non deve preoccuparsi perché è pressoché nella norma, magari le ricontrolli nel tempo

Dott. NATALE CALOMINO",NATALE CALOMINO,,,
https://www.dica33.it/esperto-risponde/domanda-gamma-305741.asp,2021-10-27,Buon pomeriggio ho ritirato le analisi del sangue e Ho il valore del gamma a 59 su una scala massimale di 50. . . . . Devo preoccuparmi Grazie,2017-04-01,Solo con un valori cosi non si può dare una risposta. . Dovrebbe inviare tutto il esito del esame,"Ssa Carmen Lucia Vintimilla Crespo
Medicina generale convenz",,Medicina generale,Busnago (MB)
https://www.dica33.it/esperto-risponde/domanda-colecisti-305724.asp,2021-10-26,"Buon giorno vorrei sottoporVi referto ecografico addome : Fegato normali dimensioni con profili regolari ed ecostruttura omogenea senza lesioni, colecisti normoconformata con piccolo calcolo di 4 mm e con due formazioni iso-iperecogene adese alle pareti già note come formazioni polipoidi maggiore 10, 3 mm x 6, 5 altra 7 mm di diametro massimo. VBP e VBI nella norma Pancreas e milza regolari, reni in sede di normali dimensioni con strato parenchimale conservato senza calcoli, ectasie ne formazioni solide o liquide. Nessuna ectasia della aorta addominale. Vescica regolare. CONCLUSIONI : Utile consulenza chirurgica. Devo fare una visita dal chirurgo ma il medico di base mi ha già confermato che l'intervento è indispensabile perchè purtroppo altre strade da percorrere non esistono per capire la natura dei polipi ne calcolo. Attenderei gradita risposta in quanto l'appuntamento con chirurgo ci sarà tra 20 giorni. Grazie e buona lavoro",2017-04-01,"stia tranquilla. ma intervento da fare

Dott. Domenico Madama",DOMENICO MADAMA,,,
https://www.dica33.it/esperto-risponde/domanda-fegato-305720.asp,2021-10-26,"Buongiorno premetto che io non ho la coliciste, ho dei periodi di gonfiore allo stomaco anche mangiando poco cosa posso prendere che mi aiuti a sgonfiarlo?",2017-04-01,"del carbone medicinale---

Dott. Domenico Madama",DOMENICO MADAMA,,,
https://www.dica33.it/esperto-risponde/domanda-meteorismo-305716.asp,2021-10-26,Da quando assumo deursil 450 per precedente pancreatite ben risolta ho un eccesso di eliminazione gas intestinali incontrollabili. È normale?,2017-04-01,"Buongiorno, tenendo sotto stretto controllo la situazione pancreatica potrebbe parlare con il suo medico per una riduzione della terapia, ricordi dì mantenersi sempre ben idratata.",LORENZO GIANNANTONIO,Igiene,Igiene e medicina preventiva,Mare (CH)
https://www.dica33.it/esperto-risponde/domanda-esami-del-sangue-304768.asp,2021-09-03,Salve mia mamma ha fatto il prelievo lo fa ogni sei mesi xchè lei ha epatite c e ogni sei mesi controllo transaminasi gamma gt. Alfafetoproteina e adesso ho fatto fare il colinesterasi e ce la 11. 250 e ce la stellina x indicare che c'è qualcosa che non va. Volevo sapere se i valori sono nella norma ho c'è qualcosa che non va. E che controlli devo fare esami. . Attendo una vostra risposta grazie,2017-04-01,"Gentile Utente, Oggi l'epatite C, a differenza di alcuni anni fa. è curabile con una terapia che dura solo 8-12 settimane e si effettua con farmaci molto ben tollerati con una probabilità di guarigione di oltre il 95%. Perché aspettare una eventuale complicazione? Comunque l'esame praticato è normale con valori ai limiti superiori",LUDOVICO TALLARICO,Medico Ospedaliero,Gastroenterologia,Napoli (NA)
https://www.dica33.it/esperto-risponde/domanda-epatite-b-305350.asp,2021-10-02,buongiorno volevo sapere cosa significano questi resultati di esami per epatite b. . . grazie hbsag - negativo anti-hbs 2. 3 anti-hbc positivo hbeag - negativo anti-hbe- positivo,2017-04-01,"Gentile Utente, Dagli esami praticati si evince che lei ha avuto un pregresso contagio col virus dell'epatite B. Ne era a conoscenza? perché ha effettuato questi esami ? Gli altri esami bio-umorali che esplorano la funzionalità epatica e l'ecografia epatica come sono risultate? Si rivolga al curante senza trascurarsi",LUDOVICO TALLARICO,Medico Ospedaliero,Gastroenterologia,Napoli (NA)
https://www.dica33.it/esperto-risponde/domanda-ecografia-fegato-305160.asp,2021-09-22,"ECOGRAFIA ADDOME COMPLETO Fegato: dimensioni aumentate con lieve prevalenza dei segmenti di sn e del caudato, profili lievemente irregolari, ecostruttura disomogenea ed addensata come per la nota epatopatia cronica, in assenza di lesioni focali. Colecisti: distesa, pareti non ispessite, alitiasica Coledoco e VBI: non dilatate V. Porta e asse splenoportale: calibro nei limiti, flusso epatopeto, velocità ridotte (MDV:19. 8 cm/s). Pancreas: dimensioni nei limiti, ecostruttura omogenea; Wirsung non dilatato Milza: dimensioni regolari (diametro bipolare: 11. 3 cm), ecostruttura omogenea Reni in sede, dimensioni regolari, normale rapporto cortico-midollare; no idroureteronefrosi; no immagini da riferire a calcoli Vescica: mediamente distesa, pareti non ispessite, contenuto ecoprivo Prostata volume di 26 ml Aorta addominale regolare per decorso e calibro Multiple anse intestinali distese da materiale fecale in assenza di ispessimenti patologici; si segnala lieve film fluido periansa in FIDX (parafisiologico?) controllo evolutivo Documento firmato con apposizione di firma elettronica, ai sensi dell'art. 2 del Dlgs 10/2002. BOCCATONDA DR ANDREA",2017-04-01,"quale è il suo quesito?

Dott. NATALE CALOMINO",NATALE CALOMINO,,,
