URL,Question Date,Question,Answer Date,Answer,Doctor,Job,Specialization,Location
https://www.dica33.it/esperto-risponde/domanda-re-315178.asp,2023-07-08,Eliquis provoca forte anemia e continue trasfusione esiste un farmaco sostitutivo o un farmaco per stabilizzare l'anemia,2017-05-07,"Esistono farmaci alternativi all'eliquis, ma esistono anche farmaci per migliorare l'anemia. È importante capire se il problema anemia dipenda dal farmaco o ci siano altre cause ad esempio carenza marziale o vitaminica, cause d minore produzione di globuli rossi, ad esempio una insufficienza renale cronica oppure una perdita gastroenterica per esempio da ulcera gastrica o emorroidi. Ne parli col Curante Saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-placca-carotide-315012.asp,2023-06-20,"Buonasera, ho eseguito un eco alla carotide: lievi segni di espessimento dei vasi del collo IMT a dx e sx 0, 8 mm. A sx si apprezza placca fibro calcifica superficie liscia e regolare di nessun significato emodinamico in corrispondenza della biforcazione origine della carotide esterna, parte anteriore, dove si apprezza stenosi al punto max inferiore al 20%, Non emodicamente significativa. Normalmente pervie le carotidi interne e la carotide esterna dx. Assenze di anomalie di flusso Verticali pervie e con flusso normoditetto Assi vertebrali a decorso regolare Succlavie nella norma. Ultimo anno colesterolo 155/180 HDL 60 LDL 65/85 TRIGLICERIDI 55 GLICEMIA 95 PRESSIONE 110/120 min. 65/75 Battiti 60/65 Vorrei un Vostro parere, il mio medico di base mi riferisce di prendere cardioaspirina Che ne pensate? Grazie e buona giornata",2017-05-07,Con tutti i limiti di un parere in questo ambito virtuale senza cioè avere avuto la possibilità di approfondire il giudizio dopo averla visitata personalmente direi in linea di massima di concordare con quanto sostenuto dal suo medico di medicina generale. Un saluto cordiale.,MAURO GRANATA,Medico Ospedaliero,Medicina interna,ROMA (RM)
https://www.dica33.it/esperto-risponde/domanda-vena-arteria-pulsante-314861.asp,2023-06-04,"Buongiorno sono una signora di 46 anni, accidentalmente mi sono infilzata la mano sx con un coltello molto in profondità, nello spazio molle fra indice e pollice. La mano è guarita ma visibilmente c'è una vena/arteria non saprei se sia una o l'altra che si è ravvicinata molto ad un'altra. Quest'ultima pulsa in maniera molto vistosa, costantemente. Ho eseguito una eco con colordopler e non c'è edema o fistole. Però continua a pulsare e mi sembra sempre più pronunciata. Devo fare qualche altro controllo? Deve preoccuparmi questa ""pulsazione""? Grazie, cordiali saluti.",2017-05-07,"Non sembra un problema di cui preoccuparsi eccessivamente. Ciò che sente pulsare corrisponde alla arteria radiale che a quel livello decorre quasi parallela alla vena. Molto probabilmente con il trauma da taglio, si è lacerata la fascia che accoglie i vasi sanguigni, di modo che l'arteria ha 'deviato' il suo normale decorso e quindi decorre più superficialmente rispetto alla sua posizione originaria, Pertanto adesso è più 'visibile'. Di solito si creano aderenze locali che stabilizzano la situazione. Se peggiora si faccia visitare da un Chirurgo Vascolare Saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-gonfiore-piedi-gambe-con-prurito-314863.asp,2023-06-05,"dilzene 120 può provocare gonfiore gambe, piedi e prurito ai suddetti?",2017-05-07,"L'edema periferico agli arti inferiori può essere facilitato da alcuni farmaci, in soggetti che hanno un problema di sovraccarico idrico, oppure scompenso cardiaco o insufficienza renale. Sarebbe necessario che venga visitata da uno specialista, dopo aver eseguito degli esami ematici quali quelli di funzionalità renale, epatica, elettroliti, valutazione della crasi ematica, del metabolismo basale e dell'assetto marziale. Si confronti col Curante Saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-fibrillazione-atriale-e-nao-314807.asp,2023-05-30,"Salve, l'anno scorso di questi tempi presi il covid e dopo pochi giorni mi venne una fibrillazione atriale. Preciso che soffro di episodi di fibrillazione atriale dal 1990, inizialmente trattate con farmaci e poi successivamente con la cardioversione. E anche l'ultimo episodio rientrò con la cardioversione. Da allora in cardiologia mi fecero un piano terapeuitico per assumere la Lixiana. A tutt'ora la cardiologa mi consiglia di continuare con questo anticoagulante perché, essendo un soggetto a rischio fibrillazioni, in questo modo se mi dovessero riprendere non devo fare le corse al pronto soccorso e posso stare più tranquillo. In più la cardiologa afferma che a questa ètà avere il sangue più fluido è una cosa di per se positiva. Domanda: secondo voi devo continuare a prendere la Lixiana a vita? Oppure sarebbe meglio smetterla e, magari, sostituirla con la cardioaspirina? Non voglio infrangere il regolamento, quindi vi chiedo solo una risposta di carattere generale che potrebbe essere d'aiuto anche ad altri nelle stesse condizioni. Grazie",2017-05-07,Deve continuare ad assumere la Lixiana per motivi già precisati dalla sua cardiologa: età e fibrillazione atriale,FABIO TRECATE,Casa di cura convenzionata,Fisiatria,Milano (MI)
https://www.dica33.it/esperto-risponde/domanda-creatinina-alta-314781.asp,2023-05-27,"buona sera, ho 43 anni avrei bisogno di un vostro parere in attesa di uno specialista, premetto che faccio palestra da 25 anni con massa muscolare ben sviluppata uso di integratori, no doping, nel 2021 prima del vaccino mi sottopongo ad esami sangue mi trovano creatinina alta 1, 59, mi sottopongo eco reni e surrenale tutto regolare, ci chiudono x lockdown e rimane tutto cosi, a gennaio ho ripreso i controlli, creatinina 1. 49, rifaccio eco reni e surrenale, tutto regolare, il dottore mi toglie carne rossa, e integrazione, ripetuto 2 settimane fa esami totali sangue, reni e surrenale, tutto nella norma cosi effettuo la clearance h24 con i seguenti valori : la creatinina 1, 44 gfr a 57, creatinina clearance 97, urinaria albumina 3, 8, creatinina urinaria 2, 14, proteinuria 24h 0, 10. ho aumentato acqua a 2 litri ( prima ne bevevo davvero poca) i valori sembrano piano piano rientrare, il medico mi ha consigliato di non fare palestra pesante avendo tanta massa provoca innalzamenti del valore, posso avere un vostro consiglio? grazie",2017-05-07,"Buongiorno La clearance della creatinina è 97. I reni sembrano funzionare bene. Da chiarire il ruolo; -degli integratori alimentari che di solito sono a base di creatina e fanno aumentare i livelli della creatininemia -dell'introduzione dei liquidi, che vengono utilizzati dai reni proprio per eliminare le scorie dall'organismo, tra cui la creatinina. Bere poco =creatinina alta. Consiglio sospenderne gli integratori e bere acqua a sufficienza. Saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-battito-in-gola-e-ansia-314766.asp,2023-05-26,"Ultimamente mi capita di sentire spesso i battiti del cuore in gola soprattutto dopo aver mangiato, anche poche quantità di cibo. Quando sento il cuore in gola mi viene l’ansia. Sto assumendo farmaci per reflusso gastroesofageo. Può essere un problema cardiaco?",2017-05-07,Tale problematica può essere messa in relazione con la sindrome da reflusso gastro esofageo. Personalmente procederei prescrivendole un esame holter cardiaco delle 24 ore così da poter documentare con precisione le caratteristiche del ritmo riferito. Un cordiale saluto.,MAURO GRANATA,Medico Ospedaliero,Medicina interna,ROMA (RM)
https://www.dica33.it/esperto-risponde/domanda-percezione-battito-cardiaco-nei-piedi-314631.asp,2023-05-12,"Da qualche mese ho notato che quando sono steso a letto avverto le pulsazioni del cuore nella pianta dei piedi, a volte il sinistro e a volte il destro, questo avviene solo da sdraiato e non in piedi o seduto, volevo capire se è una cosa normale o se devo andare dal medico.",2017-05-07,La sensazione delle pulsazioni del proprio cuore in varie parti del corpo è un evento molto frequente e privo di significato clinico. Sarebbe comunque opportuno se il fenomeno dovesse persistere eseguire una valutazione seriata nel tempo dei valori pressori ed eventualmente una visita cardiologica con l’esecuzione di un elettrocardiogramma. Un saluto cordiale.,MAURO GRANATA,Medico Ospedaliero,Medicina interna,ROMA (RM)
https://www.dica33.it/esperto-risponde/domanda-ecg-314284.asp,2023-04-14,Buonasera sono un ragazzo di 20 anni ho fatto un ECG x una RM con MDC. Ho letto il referto e vorrei cortesemente capire cosa ho. . I precedenti ECG. . . Parlavano solo di ritmo sinusale e frew. Questo invece e' diverso ora lo invio Ritmo sinus. Freq. 72 bpm Conduzione AVvnei limiti Lieve ritardo della conduz. Intraventricolate Anomalie aspecifiche della ripolarizzazione ventricolare. . Cortesemente dottore mi spiegate cosa ho. . . Pratico sport. . . Corsa. Salto in alto e pesistica posso continuare o è pericoloso?grazie,2017-05-07,"Il referto da lei riportato non dice granché e andrebbe integrato con la visione del tracciato e con la sua attuale situazione clinica. Sarebbe anche utile conoscere per quale motivo le è stata richiesta una RM con mezzo di contrasto (per il cuore?}. Le raccomando, infine, di sottoporsi ad un regime dietetico, che le consenta di eliminare il suo sovrappeso.",GIAN PIERO DI BARTOLOMEI,,Cardiologia,Laziale (RM)
https://www.dica33.it/esperto-risponde/domanda-anticoagulanti-313857.asp,2023-03-14,"Buonasera, mio padre cardiopatico, valvola aortica biologica, 5 by pass coron, pace maker e scompenso cardiaca assume Lixiana 60 mg, ha purtroppo frequenti epistassi ed ora emorragia occhio dx, chiedo se è il caso di rivalutare terapia lixiana con altro anticoagulante (come coumadin)grazie. Cordialità Nadia",2017-05-07,"L'opportunità di continuare con quel farmaco specifico è legato anche alla buona funzionalità renale. Infatti il farmaco viene in parte eliminato con le urine. Se i reni funzionano meno, il farmaco si accumula ed aumenta il rischio di sanguinamento. Si può passare a warfarin, che tuttavia deve essere monitorato con controlli frequenti della coagulazione ematica, per poterne aggiustare il dosaggio. Ne parli col Curante Saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-pressione-alta-314134.asp,2023-04-03,Buongiorno ! Ho problemi di pressione (160 - 90). E' indispensabile prendere farmaci ? Saluti !,2017-05-07,"Certo. La pressione arteriosa elevata alla lunga danneggia innanzitutto il cuore poi anche i reni e via via tutto l'organismo, compreso gli occhi Obiettivo è avvicinarsi il più possibile a 120/80. Saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-pressione-alta-fibrillazione-atriale-314104.asp,2023-03-31,"Assumo 1 compressa la mattina di Olmesartan 20/ 5 la sera 1 di Bisoprololo 1, 25 "" "" "" 1 di lixiana 30 Da una settimana la massima va da 150/ 180, la minima rimane stabile intorno ai 70 e i battiti intorno ai 60. Sono un po' provata, ho malessere generale. Vorrei un consiglio, grazie.",2017-05-07,"La pressione arteriosa non è ben controllata. È necessario rivedere la terapia ipotensiva, ne parli con il Curante. Nel frattempo usi poco sale in cucina.",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-conferma-314022.asp,2023-03-25,"Sono cardiopatico. Iperteso. Diabete 2 In cura con triatec2, 5 2 volte al dì Camion terapia del diabetologo Con alamut 10mg + 5 mg Ramipril/amlodipina Consigliabile? Grazie",2017-05-07,"Se la pressione è elevata, nonostante il triatec 2, 5 x2, ha fatto bene il diabetologo a tutti per consigliare passaggio ad altra terapia più efficace della precedente.",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-clioglobuline-positiva-313999.asp,2023-03-23,Ho le clioglobuline positive,2017-05-07,Se le hanno richiesto le crioglobuline suppongo abbia una sintomatologia e sia portatrice di una patologia specifica (ha per caso un' epatite C?),FABIO TRECATE,Casa di cura convenzionata,Fisiatria,Milano (MI)
https://www.dica33.it/esperto-risponde/domanda-spiegazione-esame-del-sangue-313911.asp,2023-03-18,"Buongiorno. Sono una ragazza vegana di 21 anni. Nei recenti giorni ho svolto esami del sangue completi e specifici per il mio piano alimentare per controllare eventuali carenze eccetera. Tutti i valori appaiono a me ottimali, perfettamente a metà tra i valori di riferimento. Ce ne sono alcuni però che mi destano delle domande e, non potendo contattare il mio medico in quanto in ferie, mi chiedevo se Voi esperti poteste darmi una mano. Trascrivo i valori di cui parlo. Premetto che sto appena uscendo da un episodio di Candidosi, se può servire. Grazie !!! LYM% Linfociti 40, 7 (19-48) non sono un po’ alti? HGB Emoglobina 12, 4 (12, 0-16, 0) un po’ bassa. presumo sia collegata alla mia lèggerà carenza di ferro HCT Ematocrito 37, 6 (38-45) in questo caso non riesco a comprendere che cosa sia o perché sia basso! Sideremia 46 (40-150) non è un po’ bassa? Glicemia 95 (70-100) alta? Colesterolo totale 137 (140-190) basso, trascrivo anche LDL e HDL per una maggiore comprensione LDL 64 (inferiore a 115) HDL 64 (maggiore di 45) FERRITINA 5, 4 (10-200) bassa, vero? ho acquistato un integratore di ferro da 14mg a pillola. è stata una scelta corretta? VITAMINA B12 316, 000 (187, 000 - 883, 000 ) assumo integratore longlife da 50 ogni mattina. è corretto? mi scuso per le innumerevoli domande e ringrazio di cuore il professionista che deciderà di aiutarmi. grazie!",2017-05-07,"I valori dei linfociti sono nella norma. C'è deficit marziale, ha fatto bene ad integrare con sali di ferro. Il valore dell'ematocrito è più basso, sempre per la carenza di ferro Cordiali saluti",NICOLA GIOTTA,Medico Ospedaliero,Nefrologia,Asti (AT)
https://www.dica33.it/esperto-risponde/domanda-20-mila-extrasistole-ventricolari-313884.asp,2023-03-16,"Buongiorno, sono una donna di 35 anni (altezza 170, peso 55kg). La settimana scorsa ho fatto un holter cardiaco dal quale sono emerse circa 20 mila extrasistole ventricolari isolate (da quanto ho capito bigemine e trigemine). La cosa che mi lascia perplessa è che in un holter fatto a giugno ne avevo solo 1500. Lunedì andrò da uno specialista, ma vorrei sapere se è una cosa preoccupante e che merita, invece, urgenza. Che io sappia non ho malattie cardiache e la sintomatologia consiste in “colpetti”/“tonfi” che avverto soprattutto da sdraiata. Quale potrebbe essere la ragione di tale incremento in pochi mesi? Le extrasistole ventricolari sono benigne o sono pericolose? Grazie, Cristina",2017-05-07,"Buongiorno, Cosa migliore è portare Holter al Cardiologo. Da quanto scrive sembrerebbe abbia una Aritmia, sarebbe Meglio sapere altri PARAMETRI (Frequenza, Presentazione di Extrasistole, ossia Sovra o Non Ventricolari, Crisi di FA ?). Per porre Corretta Diagnosi e successiva Terapia. Extrasistole in aumento significa che ""Centro Regolatore"" del Ritmo Cardiaco viene by-passato. . . . E' fondamentale Valutare Correttamente HOLTER x Diagnosi Corretta e Terapia.",GIANMARCO BONDANZA,Medicina interna,Medicina interna,Milano (MI)
https://www.dica33.it/esperto-risponde/domanda-sospetta-anemia-313793.asp,2023-03-09,Salve. . . Sono una donna di 53 anni con una inspiegabile stanchezza allo sforzo. . . Vorrei sapere se con questi valori è possibile capire se si ha anemia. MCV 77. 4(80. 0-99. 0) MCH25. 8(26. 0-33. 5) RDW-CV15. 4(11. 5-14. 5) FERRO 93(60-180) FERRITINA 4. 9(11-306. 8) TRANSFERRITINA 335(200-360).,2017-05-07,"Mancano i dati più importanti, cioè l’emoglobina ed il numero dei globuli rossi. Faccia vedere l’emocromo al suo medico curante.",GIAN PIERO DI BARTOLOMEI,,Cardiologia,Laziale (RM)
